Date,Open,High,Low,Close,Adj Close,Volume
2022-10-19,27225.169922,27371.380859,27192.789063,27257.380859,27257.380859,57600000
2022-10-20,26981.750000,27092.550781,26872.449219,27006.960938,27006.960938,60300000
2022-10-21,26903.500000,26985.380859,26869.380859,26890.580078,26890.580078,56300000
2022-10-24,27233.000000,27308.970703,26974.900391,26974.900391,26974.900391,59100000
2022-10-25,27113.199219,27337.800781,27073.179688,27250.279297,27250.279297,62200000
2022-10-26,27410.640625,27578.050781,27404.900391,27431.839844,27431.839844,61000000
2022-10-27,27407.230469,27450.259766,27330.789063,27345.240234,27345.240234,65400000
2022-10-28,27097.380859,27265.460938,26981.080078,27105.199219,27105.199219,144600000
2022-10-31,27404.300781,27602.990234,27392.990234,27587.460938,27587.460938,71100000
2022-11-01,27614.640625,27682.970703,27526.179688,27678.919922,27678.919922,72600000
2022-11-02,27562.300781,27692.550781,27546.880859,27663.390625,27663.390625,86600000
2022-11-04,27371.890625,27389.300781,27032.019531,27199.740234,27199.740234,111100000
2022-11-07,27406.779297,27578.009766,27357.529297,27527.640625,27527.640625,78900000
2022-11-08,27718.839844,27943.269531,27704.640625,27872.109375,27872.109375,84400000
2022-11-09,27884.550781,27926.519531,27688.859375,27716.429688,27716.429688,79100000
2022-11-10,27459.080078,27485.380859,27370.619141,27446.099609,27446.099609,77100000
2022-11-11,27868.689453,28329.539063,27837.089844,28263.570313,28263.570313,103700000
2022-11-14,28277.640625,28305.039063,27963.470703,27963.470703,27963.470703,85100000
2022-11-15,27940.259766,28038.630859,27903.269531,27990.169922,27990.169922,71200000
2022-11-16,28020.490234,28069.250000,27743.150391,28028.300781,28028.300781,73200000
2022-11-17,27952.210938,28029.619141,27910.009766,27930.570313,27930.570313,58900000
2022-11-18,28009.820313,28045.439453,27877.779297,27899.769531,27899.769531,64800000
2022-11-21,27982.000000,28007.060547,27846.300781,27944.789063,27944.789063,56500000
2022-11-22,28059.509766,28203.349609,28038.160156,28115.740234,28115.740234,75900000
2022-11-24,28373.720703,28502.289063,28363.660156,28383.089844,28383.089844,83900000
2022-11-25,28398.769531,28399.880859,28263.599609,28283.029297,28283.029297,56800000
2022-11-28,28220.560547,28238.500000,28046.320313,28162.830078,28162.830078,64600000
2022-11-29,27991.500000,28055.910156,27899.980469,28027.839844,28027.839844,64800000
2022-11-30,27886.669922,27972.890625,27802.710938,27968.990234,27968.990234,106600000
2022-12-01,28273.130859,28423.460938,28226.080078,28226.080078,28226.080078,71400000
2022-12-02,27983.179688,27983.179688,27662.119141,27777.900391,27777.900391,79400000
2022-12-05,27752.990234,27854.109375,27700.859375,27820.400391,27820.400391,63900000
2022-12-06,27704.060547,27934.070313,27698.310547,27885.869141,27885.869141,60400000
2022-12-07,27670.289063,27786.250000,27646.779297,27686.400391,27686.400391,63000000
2022-12-08,27622.300781,27643.640625,27415.660156,27574.429688,27574.429688,64900000
2022-12-09,27633.960938,27952.800781,27633.960938,27901.009766,27901.009766,70200000
2022-12-12,27741.099609,27865.720703,27734.660156,27842.330078,27842.330078,49600000
2022-12-13,28067.369141,28116.560547,27907.490234,27954.849609,27954.849609,51900000
2022-12-14,28005.029297,28195.689453,27993.779297,28156.210938,28156.210938,54800000
2022-12-15,27991.140625,28163.169922,27987.539063,28051.699219,28051.699219,51100000
2022-12-16,27706.699219,27713.039063,27488.830078,27527.119141,27527.119141,83800000
2022-12-19,27279.919922,27349.580078,27165.779297,27237.640625,27237.640625,58200000
2022-12-20,27257.349609,27339.490234,26416.910156,26568.029297,26568.029297,118500000
2022-12-21,26547.169922,26616.279297,26269.800781,26387.720703,26387.720703,119200000
2022-12-22,26552.429688,26585.279297,26399.310547,26507.869141,26507.869141,73400000
2022-12-23,26207.769531,26291.980469,26106.380859,26235.250000,26235.250000,75700000
2022-12-26,26299.539063,26438.650391,26294.849609,26405.869141,26405.869141,47300000
2022-12-27,26570.779297,26620.490234,26447.869141,26447.869141,26447.869141,50200000
2022-12-28,26309.339844,26354.269531,26199.669922,26340.500000,26340.500000,61500000
2022-12-29,26074.900391,26126.699219,25953.919922,26093.669922,26093.669922,63100000
2022-12-30,26288.000000,26321.369141,26067.919922,26094.500000,26094.500000,52700000
